,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-15T06:18:35+00:00,https://www.youtube.com/,3g,9314,9294,9254,9314,54,56,54,61,3389,3404,3353,3469,292,296,287,309,4814,5006,4526,5679,3387,3402,3351,3467,packetLoss,.45%,2,0.46,0.17,4401.269,0.01,9135.117,0.64,5016.04213206477,0.63,447,1,0
0,2021-11-15T06:21:38+00:00,https://www.instagram.com/,3g,323,324,323,325,301,394,292,589,1265,1288,1167,1431,399,486,384,674,2829,2823,2734,2906,1264,1285,1164,1428,packetLoss,.45%,3,0.71,0.98,1278.4,0.01,10149.538,0.99,2271.92163600542,1,0,0.94,0.08203125
0,2021-11-15T07:28:05+00:00,https://www.google.com/,3g,215,215,215,215,339,623,267,1263,939,1232,857,1900,635,918,525,1594,1798,1745,1287,2150,931,1225,850,1893,packetLoss,1.20%,2,0.73,0.9,1809.459,0.98,1809.459,0.77,4263.89621795324,0.34,847.9315,0.99,0.04776611328125
0,2021-11-15T07:40:32+00:00,https://www.vk.com/,3g,310,310,310,310,1232,1186,1063,1262,5235,5278,4931,5669,4208,4218,3853,4593,5821,5951,5688,6343,5168,5222,4890,5607,packetLoss,1.20%,3,0.46,0,16241.207,0,16391.207,0.01,16241.207,1,0,1,0
0,2021-11-15T07:30:55+00:00,https://www.facebook.com/,3g,258,258,258,258,296,294,287,299,815,824,798,858,545,547,543,553,2035,2044,2005,2092,807,816,790,850,packetLoss,1.20%,3,0.79,0.29,3727.332,0.53,3877.332,0.85,3727.332,1,0,1,0.027561836242676
0,2021-11-15T07:34:05+00:00,https://www.youtube.com/,3g,9275,9267,9220,9305,61,61,60,63,3356,3357,3339,3377,297,297,277,317,4744,4799,4666,4986,3354,3355,3336,3374,packetLoss,1.20%,2,0.37,0.14,4579.389,0.03,8097.639,0.56,5448.78089317253,0.35,826.9,1,0
0,2021-11-15T07:37:09+00:00,https://www.instagram.com/,3g,323,323,323,323,294,395,288,604,1224,1304,1130,1559,367,470,363,681,2679,2767,2592,3031,1222,1303,1129,1558,packetLoss,1.20%,3,0.71,0.99,1099.749,0.01,10166.077,0.99,2190.65870999867,1,0,0.94,0.08203125
0,2021-11-15T05:56:31+00:00,https://www.google.com/,3g,215,215,215,215,326,351,319,409,903,2485,793,5759,492,515,490,564,1321,2851,1074,6159,883,2473,788,5749,packetLoss,.30%,2,0.74,0.9,1816.47,0.98,1816.47,0.96,2724.66515554185,0.31,914.654999999999,0.99,0.04776611328125
0,2021-11-15T06:09:26+00:00,https://www.vk.com/,3g,310,310,310,310,1118,2822,1109,6239,5744,7113,5376,10220,4387,5887,4124,9150,6390,7750,6035,10826,5701,7070,5324,10184,packetLoss,.30%,3,0.46,0,15804.3365,0,15954.3365,0.01,15804.3365,1,0,1,0
0,2021-11-15T05:59:26+00:00,https://www.facebook.com/,3g,258,258,258,258,307,346,293,437,1015,1077,824,1393,708,719,537,912,2174,2282,2030,2643,1007,1069,816,1385,packetLoss,.30%,3,0.79,0.29,3725.621,0.53,3875.621,0.85,3725.621,1,0,1,0.027561836242676
0,2021-11-15T06:02:34+00:00,https://www.youtube.com/,3g,9285,9291,9284,9305,59,63,59,71,3577,3574,3523,3621,335,326,302,342,5368,5316,4959,5620,3575,3572,3521,3619,packetLoss,.30%,2,0.42,0.15,4572.288,0.03,8140.222,0.54,5568.21483615406,0.51,585.468,1,0.016726684570313
0,2021-11-15T06:05:48+00:00,https://www.instagram.com/,3g,323,323,323,323,293,294,290,300,1149,1226,1122,1406,379,383,378,391,2610,2691,2580,2884,1147,1224,1121,1404,packetLoss,.30%,3,0.71,0.99,1236.622,0.01,10042.894,0.99,2080.03471200037,1,0,0.94,0.08203125
0,2021-11-15T07:43:40+00:00,https://www.google.com/,3g,215,215,215,215,279,284,254,320,1004,972,862,1049,526,569,524,658,1250,1172,1003,1262,997,963,854,1038,packetLoss,1.35%,2,0.73,0.89,1841.299,0.98,1841.299,0.9,3417.05451070745,0.29,966.73,0.99,0.04776611328125
0,2021-11-15T07:56:20+00:00,https://www.vk.com/,3g,310,310,310,310,1112,1149,1104,1232,5354,6337,4850,8807,4221,4129,3823,4343,9654,8488,6024,9787,5322,6301,4820,8760,packetLoss,1.35%,3,0.46,0,16334.83,0,16559.83,0.01,16334.83,1,0,1,0
0,2021-11-15T07:46:33+00:00,https://www.facebook.com/,3g,258,258,258,258,261,261,252,270,801,800,787,813,491,501,488,524,2024,2029,1992,2071,794,792,778,805,packetLoss,1.35%,3,0.79,0.3,3694.901,0.54,3844.901,0.86,3694.901,1,0,1,0.027561836242676
0,2021-11-15T07:49:42+00:00,https://www.youtube.com/,3g,9296,9255,9163,9305,59,61,58,65,3344,3326,3289,3346,274,268,243,288,4674,4683,4673,4703,3342,3324,3287,3344,packetLoss,1.35%,2,0.39,0.14,4586.6945,0.03,8141.1165,0.57,5403.26873226331,0.41,732.247,1,0
0,2021-11-15T07:52:47+00:00,https://www.instagram.com/,3g,323,323,323,323,299,403,294,617,1258,1240,1076,1387,383,489,379,705,2724,2701,2539,2839,1257,1239,1074,1385,packetLoss,1.35%,3,0.71,0.95,1545.028,0.01,10050.888,0.99,2317.85766799548,1,0,0.94,0.08203125
0,2021-11-15T06:42:51+00:00,https://www.google.com/,3g,215,215,215,215,285,235,77,344,678,717,509,964,420,441,192,710,922,986,665,1372,672,711,503,958,packetLoss,.75%,2,0.79,0.89,1822.867,0.98,1822.867,0.94,3069.22414347841,0.46,660,0.99,0.04776611328125
0,2021-11-15T06:54:25+00:00,https://www.vk.com/,3g,310,310,310,310,1134,1133,1046,1220,5099,6628,4816,9970,4025,4010,3910,4095,5782,7255,5420,10564,5074,6592,4777,9925,packetLoss,.75%,3,0.46,0,16101.4085,0,16251.4085,0.01,16101.4085,1,0,1,0
0,2021-11-15T06:45:26+00:00,https://www.facebook.com/,3g,258,258,258,258,276,268,248,280,724,720,702,734,493,487,476,493,1974,1955,1877,2014,713,712,696,727,packetLoss,.75%,3,0.79,0.29,3751.216,0.53,3901.216,0.85,3751.216,1,0,1,0
0,2021-11-15T06:48:20+00:00,https://www.youtube.com/,3g,9324,9312,9287,9325,65,63,59,65,2815,2862,2739,3032,260,261,243,280,3911,3961,3827,4144,2814,2860,2736,3031,packetLoss,.75%,2,0.44,0.17,4420.967,0.02,8242.631,0.56,5420.10688814679,0.57,512.088,1,0
0,2021-11-15T06:51:09+00:00,https://www.instagram.com/,3g,323,323,323,323,301,396,285,602,1110,1116,974,1264,380,474,363,678,2565,2576,2439,2723,1108,1114,973,1262,packetLoss,.75%,3,0.71,0.99,1240.965,0.01,10057.497,0.99,2075.27654999326,1,0,0.94,0.08203125
0,2021-11-15T07:59:32+00:00,https://www.google.com/,3g,215,211,203,215,329,312,268,339,888,897,857,947,559,574,558,606,1247,1194,1059,1275,879,889,849,939,packetLoss,1.50%,2,0.76,0.9,1813.04,0.98,1813.04,1,1835.82789999491,0.33,875.8965,1,0
0,2021-11-15T08:12:16+00:00,https://www.vk.com/,3g,310,310,310,310,1105,1083,1034,1110,5047,5004,4886,5080,3965,4001,3925,4112,5707,5658,5510,5757,4989,4937,4825,4996,packetLoss,1.50%,3,0.46,0,16564.882,0,16714.882,0.01,16564.882,1,0,1,0
0,2021-11-15T08:02:26+00:00,https://www.facebook.com/,3g,258,258,258,258,255,262,248,282,794,791,784,796,508,504,477,526,2078,2073,1997,2143,785,783,776,787,packetLoss,1.50%,3,0.79,0.3,3695.341,0.54,3845.341,0.86,3695.341,1,0,1,0
0,2021-11-15T08:05:35+00:00,https://www.youtube.com/,3g,9294,9294,9286,9302,78,85,58,120,3596,3537,3414,3601,357,337,282,373,5369,5403,5310,5529,3593,3533,3412,3594,packetLoss,1.50%,2,0.42,0.16,4470.944,0.02,8591.4975,0.56,5450.72776270094,0.51,591.7775,1,0
0,2021-11-15T08:08:38+00:00,https://www.instagram.com/,3g,323,323,323,323,581,484,285,585,1421,1329,1125,1442,677,577,370,683,2879,2785,2584,2892,1420,1328,1124,1441,packetLoss,1.50%,3,0.71,0.95,1571.025,0.01,10098.775,0.98,2413.50627799474,1,0,0.94,0.08203125
0,2021-11-15T06:28:12+00:00,https://www.google.com/,3g,215,211,203,215,90,407,88,1044,736,1023,590,1743,223,622,222,1421,881,1235,780,2043,728,1016,583,1736,packetLoss,.60%,2,0.74,0.9,1812.406,0.98,1812.406,0.87,3602.53491075988,0.32,886.478,0.99,0.04776611328125
0,2021-11-15T06:39:56+00:00,https://www.vk.com/,3g,310,310,310,310,1047,1130,1043,1301,5114,4950,4493,5243,4025,3937,3577,4208,5821,5725,5150,6205,5071,4913,4449,5219,packetLoss,.60%,3,0.46,0,15798.2695,0,15948.2695,0.01,15798.2695,1,0,1,0
0,2021-11-15T06:30:51+00:00,https://www.facebook.com/,3g,258,258,258,258,274,274,272,277,776,2394,732,5675,492,498,492,511,2031,4988,1962,10970,764,2379,725,5648,packetLoss,.60%,3,0.78,0.28,3785.344,0.52,3935.344,0.85,3785.344,1,0,1,0.027561836242676
0,2021-11-15T06:33:54+00:00,https://www.youtube.com/,3g,9324,9306,9250,9344,64,70,48,98,2791,3205,2770,4055,292,278,216,326,3965,4235,3908,4833,2789,3204,2768,4054,packetLoss,.60%,2,0.44,0.16,4425.532,0.03,8034.246,0.58,5357.043791872,0.54,555.028,1,0
0,2021-11-15T06:36:44+00:00,https://www.instagram.com/,3g,323,323,323,323,295,390,292,582,1011,1109,976,1341,369,458,359,647,2459,2562,2418,2809,1010,1108,974,1339,packetLoss,.60%,3,0.7,0.88,1860.055,0.01,10062.865,0.98,2442.16332599875,1,0,0.94,0.08203125
0,2021-11-15T07:38:17+00:00,https://www.whatsapp.com/,3g,560,560,560,560,469,477,442,520,1126,1098,1031,1136,933,896,801,955,2356,2330,2263,2372,1115,1087,1019,1127,delay,600ms,2,0.83,0.62,2647.071,0.51,3967.397,0.97,2647.071,1,0,1,0.013754665798611
0,2021-11-15T07:46:03+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1458,1547,1277,1907,9018,9222,8330,10319,2349,2449,1878,3119,10879,11063,10273,12038,8890,9121,8246,10226,delay,600ms,2,0.15,0.28,3800.413,0,10751.5425,0.01,16065.178394714,0,24325.932,0.82,0.129441121419271
0,2021-11-15T07:41:11+00:00,https://www.forbes.com/,3g,1846,1841,1830,1846,62,64,60,70,901,903,857,951,419,417,399,434,1296,1281,1219,1327,901,902,856,950,delay,600ms,2,0.47,0.98,1322.443,0.87,2657.872,0.04,12379.6861090923,0,10273,1,0.006904785368178
0,2021-11-15T07:51:21+00:00,https://www.live.com/,3g,449,449,449,449,271,301,208,424,3964,4700,2744,7393,1100,1031,826,1168,4287,5126,3068,8023,3964,4700,2743,7393,delay,600ms,2,0.36,0.4,3314.957,0.01,10002.998,0.71,4592.10107629174,0.13,1582.947,1,0
0,2021-11-15T07:34:19+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,747,990,555,1667,5642,5615,4723,6479,1281,1540,1209,2131,5731,5797,5090,6570,5631,5605,4714,6470,delay,600ms,2,0.42,0.66,2537.392,0.59,3691.17,0.37,6695.27803740428,0.03,3114.5,1,0.001323025173611
0,2021-11-15T07:17:05+00:00,https://www.whatsapp.com/,3g,560,560,560,560,491,496,461,535,1219,1190,1092,1260,947,929,864,976,2441,2411,2314,2477,1201,1172,1078,1238,delay,500ms,2,0.84,0.63,2627.51,0.52,3919.62,0.97,2627.51,1,0,1,0.013754665798611
0,2021-11-15T07:25:35+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1145,1773,2008,1124,3126,7272,7934,6934,9595,2246,2512,1575,3716,9571,10074,9093,11558,7194,7842,6831,9501,delay,500ms,2,0.16,0.32,3609.525,0,10421.0625,0.01,14928.2703721542,0,20748.143,0.82,0.128570760091146
0,2021-11-15T07:20:07+00:00,https://www.forbes.com/,3g,1846,1841,1830,1846,57,58,51,65,909,932,875,1013,387,374,286,449,1305,1318,1294,1356,908,932,875,1012,delay,500ms,2,0.49,0.98,1330.46,0.94,2286.932,0.04,12014.9266361378,0,8331.63048433686,1,0.005859375
0,2021-11-15T07:30:30+00:00,https://www.live.com/,3g,449,449,449,449,220,204,169,223,2552,2528,2417,2614,786,791,716,872,2884,2895,2883,2919,2552,2527,2416,2613,delay,500ms,2,0.37,0.44,3186.577,0.01,9982.708,0.73,4494.37750818888,0.17,1360.0815,1,0
0,2021-11-15T07:12:47+00:00,https://www.canva.com/,3g,4254,4258,4254,4266,607,589,543,617,4331,5322,4300,7336,1019,1187,1010,1533,4586,8123,4409,15373,4323,5312,4289,7325,delay,500ms,2,0.41,0.67,2527.854,0.56,3790.854,0.36,6762.89261682218,0.01,4344.6795,1,0.001323025173611
0,2021-11-15T06:31:14+00:00,https://www.whatsapp.com/,3g,560,560,560,560,429,460,412,539,1089,1105,995,1232,778,835,773,954,3402,3107,2455,3463,1070,1090,983,1216,delay,300ms,2,0.83,0.63,2626.643,0.51,3968.961,0.97,2626.643,1,0,1,0.013754665798611
0,2021-11-15T06:42:03+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1207,1200,1091,1302,7911,8182,7729,8907,1819,1873,1725,2076,9617,9911,9452,10664,7806,8084,7624,8822,delay,300ms,2,0.16,0.27,3844.034,0.03,7889.691,0,17166.5469306582,0,24812.8,0.82,0.129441121419271
0,2021-11-15T06:36:00+00:00,https://www.forbes.com/,3g,1979,1929,1830,1979,100,96,79,110,16939,19271,1082,39791,531,532,369,697,36539,39377,44,81548,16782,19199,1081,39733,delay,300ms,2,0.44,0.98,1357.434,0.76,3103.832,0.03,13035.4974121408,0,15751.1748119736,1,0.01824951171875
0,2021-11-15T06:47:21+00:00,https://www.live.com/,3g,449,449,449,449,228,264,216,348,2538,2494,2301,2643,840,857,750,982,2856,2809,2613,2957,2537,2493,2300,2643,delay,300ms,2,0.34,0.41,3299.359,0.01,10075.433,0.69,4720.32584994859,0.08,1966.542,1,0
0,2021-11-15T06:26:37+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,634,612,543,659,5400,6031,5278,7416,1234,1248,1103,1406,13861,11609,5414,15553,5393,6018,5259,7402,delay,300ms,2,0.43,0.73,2360.987,0.68,3361.988,0.27,7530.23315415891,0.01,4910.898,1,0.000966227213542
0,2021-11-15T07:59:18+00:00,https://www.whatsapp.com/,3g,560,560,560,560,457,451,432,463,1006,1076,971,1250,830,857,803,939,2201,1718,492,2462,994,1060,958,1227,delay,700ms,2,0.83,0.63,2637.055,0.5,3983.866,0.97,2637.055,1,0,1,0.013754665798611
0,2021-11-15T08:08:07+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1145,1213,1197,1053,1326,6685,6622,6453,6729,1733,1712,1634,1770,9244,6193,53,9283,6594,6534,6369,6638,delay,700ms,2,0.14,0.31,3668.23,0,10802.9615,0.01,14822.3789866271,0,21696,0.75,0.152757568359375
0,2021-11-15T08:02:24+00:00,https://www.forbes.com/,3g,1830,1835,1830,1846,155,494,56,1270,1426,1596,1046,2316,625,889,425,1617,1869,1962,1427,2589,1425,1595,1046,2315,delay,700ms,2,0.42,0.71,2399.844,0.78,3010.94,0.02,13327.0623437629,0,8890.49999999999,1,0.005859375
0,2021-11-15T08:13:09+00:00,https://www.live.com/,3g,449,449,449,449,265,283,207,376,2663,2605,2455,2698,814,815,771,859,2983,2918,2764,3006,2663,2605,2455,2697,delay,700ms,2,0.39,0.45,3163.719,0.01,9942.284,0.83,3906.95633860458,0.2,1239.5,1,0
0,2021-11-15T07:55:07+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,609,586,528,622,6164,6328,5287,7534,1321,1304,1158,1434,13711,11247,6260,13769,6154,6317,5276,7520,delay,700ms,2,0.28,0.76,2270.626,0.09,6523.65,0.24,7811.95073985802,0.01,4570,1,0.001323025173611
0,2021-11-15T06:55:00+00:00,https://www.whatsapp.com/,3g,560,560,560,560,439,440,439,441,972,970,961,978,803,801,785,814,2198,2212,2189,2250,961,960,952,968,delay,400ms,2,0.83,0.63,2628.622,0.51,3974.389,0.97,2628.622,1,0,1,0.013754665798611
0,2021-11-15T07:03:57+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,3183,2685,1291,3582,8962,8739,7958,9298,3575,3383,2537,4036,10784,10518,9344,11426,8875,8655,7859,9230,delay,400ms,2,0.15,0.27,3842.868,0,10606.254,0.01,14567.4050078751,0,23322.5,0.82,0.128570760091146
0,2021-11-15T06:58:12+00:00,https://www.forbes.com/,3g,1983,1983,1979,1986,62,64,62,67,7255,9698,6452,15388,456,446,427,456,18816,22740,18466,30937,7212,9652,6404,15341,delay,400ms,2,0.4,0.62,2657.776,0.75,3128.218,0.04,12196.0616364481,0,6688,1,0.006904785368178
0,2021-11-15T07:09:05+00:00,https://www.live.com/,3g,449,449,449,449,254,232,127,315,2387,2437,2378,2545,799,830,770,922,2737,2758,2685,2851,2387,2437,2378,2545,delay,400ms,2,0.35,0.34,3527.994,0.01,10272.988,0.72,4548.82342019546,0.16,1402.5,1,0
0,2021-11-15T06:51:06+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,605,601,576,623,5675,6161,5562,7245,1242,1257,1227,1303,13863,13868,13819,13922,5655,6137,5553,7202,delay,400ms,2,0.46,0.66,2552.525,0.86,2702.525,0.25,7690.11541012047,0,5462,1,0.000966227213542
0,2021-11-15T06:08:11+00:00,https://www.whatsapp.com/,3g,560,560,560,560,577,651,442,934,1212,1360,1126,1743,998,1095,851,1437,2446,2589,2355,2965,1198,1345,1110,1726,delay,200ms,2,0.83,0.63,2636.4,0.51,3971.04,0.97,2636.4,1,0,1,0.013754665798611
0,2021-11-15T06:16:54+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1821,2583,1077,4852,10368,9955,7408,12088,4018,3717,1629,5504,13971,13636,9148,17788,10273,9856,7308,11988,delay,200ms,2,0.15,0.29,3732.755,0,13668.485,0,17709.6905963604,0,26962,0.82,0.131136644151476
0,2021-11-15T06:11:24+00:00,https://www.forbes.com/,3g,1830,1833,1830,1838,81,81,70,91,1354,1358,1324,1397,458,485,388,608,1663,1674,1652,1708,1353,1357,1322,1396,delay,200ms,2,0.47,0.98,1316.159,0.88,2595.584,0.02,13834.3663113682,0,18255.468,1,0.006904785368178
0,2021-11-15T06:22:33+00:00,https://www.live.com/,3g,449,449,449,449,302,299,211,384,2901,2865,2781,2912,1132,1070,930,1147,3243,3615,3093,4508,2900,2864,2780,2912,delay,200ms,2,0.33,0.4,3308.687,0.01,9941.594,0.74,4405.33526350404,0.09,1914.365,1,0
0,2021-11-15T06:03:45+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,579,574,554,588,5440,9821,5313,18711,1225,1205,1083,1308,13865,12837,5851,18796,5428,9810,5300,18703,delay,200ms,2,0.41,0.75,2302.288,0.63,3537.756,0.21,8134.77321405189,0.01,5405.5,1,0.001323025173611
0,2021-11-15T08:20:40+00:00,https://www.whatsapp.com/,3g,560,560,560,560,462,454,424,476,988,992,980,1008,812,803,767,830,2215,2226,2209,2253,976,981,968,998,delay,800ms,2,0.83,0.63,2633.048,0.51,3970.508,0.97,2633.048,1,0,1,0.013754665798611
0,2021-11-15T08:27:31+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1718,1712,1513,1905,6927,6987,6761,7272,2511,2620,2135,3214,9632,9600,9285,9884,6842,6902,6677,7187,delay,800ms,2,0.15,0.26,3897.623,0,10552.3,0.01,15093.2822034901,0,20550.2915,0.82,0.130005086263021
0,2021-11-15T08:23:52+00:00,https://www.forbes.com/,3g,1838,1883,1830,1980,141,115,58,146,1480,3153,1340,6638,485,470,436,489,1669,7650,1630,19651,1480,3133,1339,6579,delay,800ms,2,0.84,0.75,2285.268,0.75,3120.652,0.94,3047.10409185144,0.84,260.112,1,0.006904785368178
0,2021-11-15T08:32:21+00:00,https://www.live.com/,3g,449,449,449,449,158,203,126,326,2539,2615,2520,2786,695,705,602,817,2845,2927,2834,3103,2539,2615,2519,2786,delay,800ms,2,0.39,0.41,3286.239,0.01,10017.095,0.79,4117.5164728686,0.2,1243.5,1,0
0,2021-11-15T08:16:42+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,634,627,592,656,5059,5123,4819,5492,1120,1176,1038,1370,642,1943,47,5140,5050,5113,4812,5478,delay,800ms,2,0.42,0.63,2631.392,0.63,3557.3365,0.32,7094.40048442107,0.02,3757.5,1,0.001323025173611
0,2021-11-15T08:39:51+00:00,https://www.whatsapp.com/,3g,560,560,560,560,444,439,424,450,1102,1090,1061,1108,873,874,830,918,2337,2321,2288,2339,1090,1078,1049,1096,delay,900ms,2,0.83,0.62,2652.939,0.5,3989.828,0.97,2652.939,1,0,1,0.013754665798611
0,2021-11-15T08:46:58+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1188,1188,1158,1218,7824,7840,7486,8210,1717,1736,1624,1867,9455,9538,9303,9855,7728,7750,7410,8112,delay,900ms,2,0.16,0.26,3887.222,0.04,7677.6255,0.01,15494.647887332,0,24849,0.84,0.124256795247396
0,2021-11-15T08:43:03+00:00,https://www.forbes.com/,3g,1830,1835,1830,1846,59,86,57,143,1179,1237,976,1555,448,433,370,480,1722,1712,1398,2015,1179,1237,976,1555,delay,900ms,2,0.84,0.99,1253.678,0.87,2655.0335,0.97,2601.36003522123,0.67,411.5,1,0.005288526746962
0,2021-11-15T08:52:16+00:00,https://www.live.com/,3g,449,449,449,449,272,644,232,1428,2918,3059,2368,3892,962,1254,730,2070,3281,3391,2682,4209,2918,3059,2367,3892,delay,900ms,2,0.39,0.41,3297.157,0.01,9999.256,0.83,3886.48589891278,0.21,1201,1,0
0,2021-11-15T08:35:50+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,573,587,552,637,5278,5111,4718,5338,1101,1133,1042,1257,5374,5239,4791,5552,5270,5102,4710,5327,delay,900ms,2,0.5,0.78,2194.316,0.9,2502.316,0.37,6652.64354677615,0.01,4350.522,1,0.001323025173611
0,2021-11-15T05:43:27+00:00,https://www.whatsapp.com/,3g,560,560,560,560,453,466,451,495,1214,1196,1091,1284,935,941,846,1042,2441,2423,2313,2515,1197,1182,1077,1271,delay,100ms,2,0.83,0.63,2632.083,0.5,3987.87,0.97,2632.083,1,0,1,0.013754665798611
0,2021-11-15T05:53:37+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1214,1191,1121,1238,8887,9165,8424,10184,1957,1988,1824,2182,10987,10988,10348,11629,8766,9034,8284,10051,delay,100ms,2,0.15,0.2,4206.07,0,13293.16,0,20350.2406884205,0,32878.075,0.84,0.124256795247396
0,2021-11-15T05:47:04+00:00,https://www.forbes.com/,3g,1979,1976,1971,1979,76,77,74,82,11530,10786,9033,11795,489,502,430,586,27767,26885,24916,27973,11392,10700,8964,11745,delay,100ms,2,0.47,0.96,1471.117,0.9,2481.49,0.03,13123.0471041671,0,15958.9375,1,0.01824951171875
0,2021-11-15T05:59:23+00:00,https://www.live.com/,3g,449,449,449,449,317,299,246,335,2936,2833,2607,2956,1014,1094,998,1271,3263,3155,2927,3275,2936,2833,2607,2955,delay,100ms,2,0.41,0.47,3098.155,0.01,9958.618,0.81,3983.50412974813,0.25,1083.965,1,0
0,2021-11-15T05:39:05+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,614,610,572,644,6077,6253,5828,6855,1362,1374,1313,1448,6942,9100,6160,14199,6067,6241,5820,6837,delay,100ms,2,0.42,0.68,2489.529,0.64,3490.521,0.27,7478.9853568713,0.01,4133.8455,1,0.001323025173611
0,2021-11-15T08:59:48+00:00,https://www.whatsapp.com/,3g,560,560,560,560,629,591,483,662,1236,1171,1028,1248,1009,957,835,1027,2455,2392,2257,2463,1222,1157,1016,1233,delay,1000ms,2,0.81,0.63,2631.998,0.41,4364.0935,0.97,2631.998,1,0,1,0.013754665798611
0,2021-11-15T09:12:03+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1236,1897,1216,3240,8265,8740,7660,10295,1885,2523,1750,3933,10637,10960,9835,12408,8136,8634,7567,10198,delay,1000ms,2,0.16,0.31,3639.031,0,17657.891,0,21626.0488192811,0,35593.5,0.85,0.120433553059896
0,2021-11-15T09:03:08+00:00,https://www.forbes.com/,3g,1979,1979,1979,1979,92,99,62,143,9631,8717,6766,9753,538,498,379,577,22268,23287,22231,25362,9579,8658,6700,9694,delay,1000ms,2,0.41,0.67,2513.359,0.76,3070.111,0.04,12021.5678951,0,11776,1,0.008123903168572
0,2021-11-15T09:18:26+00:00,https://www.live.com/,3g,449,449,449,449,261,246,189,289,2746,5771,2599,11969,947,967,893,1060,3091,6105,2920,12304,2745,5771,2598,11969,delay,1000ms,2,0.32,0.4,3305.764,0.01,9975.546,0.7,4648.80562469913,0.1,1810.5,1,0
0,2021-11-15T08:55:51+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,607,759,564,1107,5385,5223,4720,5564,1057,1265,1048,1690,5484,5318,4822,5648,5375,5212,4711,5549,delay,1000ms,2,0.41,0.69,2455.44,0.55,3802.44,0.35,6839.36216620134,0.02,3229.9335,1,0.000966227213542
0,2021-11-15T05:21:28+00:00,https://www.whatsapp.com/,3g,560,560,560,560,446,447,442,453,984,962,918,984,798,796,773,816,2209,2190,2148,2212,972,951,909,972,delay,0ms,2,0.8,0.63,2628.893,0.37,4513.4555,0.97,2628.893,1,0,1,0.013754665798611
0,2021-11-15T05:29:27+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,2178,2599,1807,3811,7750,7915,7052,8944,3170,3767,3049,5083,9694,10277,9590,11546,7676,7839,6982,8860,delay,0ms,2,0.15,0.21,4126.097,0.01,9307.68,0.01,15058.8003150525,0,17580.5,0.82,0.131136644151476
0,2021-11-15T05:24:24+00:00,https://www.forbes.com/,3g,1979,1982,1979,1987,75,129,67,244,6123,8370,5722,13264,402,456,376,590,18462,21755,17952,28851,6058,8305,5642,13214,delay,0ms,2,0.44,0.75,2300.086,0.83,2833.976,0.04,12197.0467348078,0,6395.5,1,0.00623880704244
0,2021-11-15T05:34:47+00:00,https://www.live.com/,3g,449,449,449,449,356,340,283,381,3097,3103,2892,3319,1204,1199,1101,1293,3414,3430,3210,3667,3097,3103,2892,3319,delay,0ms,2,0.33,0.41,3281.167,0.01,10022.434,0.69,4715.40058107781,0.07,2061.2465,1,0
0,2021-11-15T05:17:50+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,613,1093,594,2073,5075,5405,5030,6110,1314,1753,1302,2642,5579,5641,5156,6187,5066,5397,5022,6102,delay,0ms,2,0.4,0.67,2519.168,0.55,3806.168,0.32,7029.89346071389,0.02,3248.5,1,0.000966227213542
0,2021-11-15T07:39:42+00:00,https://www.whatsapp.com/,3g,560,560,560,560,519,544,488,625,1199,1185,1154,1203,994,990,978,997,2433,2418,2383,2437,1189,1175,1142,1193,delay,600ms,3,0.84,0.63,2632.205,0.52,3928.978,0.97,2632.205,1,0,1,0.013754665798611
